mileage,make,model,fuel,offerType,price,hp,year,log_price
131322.0,Volkswagen,Passat Variant,Gasoline,Used,7900,122.0,2011,8.974744612722734
228000.0,Volkswagen,Passat Variant,Diesel,Used,7900,170.0,2011,8.974744612722734
61999.0,Honda,Civic,Gasoline,Used,7949,99.0,2011,8.980927207648378
87216.0,Volkswagen,Golf,Gasoline,Used,7970,122.0,2011,8.983565234427923
120600.0,Ford,Focus,Gasoline,Used,7970,150.0,2011,8.983565234427923
119850.0,Volkswagen,Polo,Gasoline,Used,7990,86.0,2011,8.986071187374463
154500.0,Volkswagen,Passat Variant,Gasoline,Used,7990,160.0,2011,8.986071187374463
92800.0,Renault,Megane,Gasoline,Used,7990,131.0,2011,8.986071187374463
118210.0,Volkswagen,Golf,Gasoline,Used,7990,160.0,2011,8.986071187374463
86000.0,Opel,Zafira,Gasoline,Used,7998,116.0,2011,8.987071812848821
24170.0,Toyota,Auris,Gasoline,Used,7999,132.0,2011,8.987196820661973
188758.0,Volkswagen,Passat Variant,Diesel,Used,7999,140.0,2011,8.987196820661973
107001.0,Volkswagen,Passat,Gasoline,Used,7999,122.0,2011,8.987196820661973
81179.0,Ford,C-Max,Gasoline,Used,7900,105.0,2012,8.974744612722734
98669.0,Toyota,Yaris,Electric/Gasoline,Used,7900,75.0,2012,8.974744612722734
86747.0,Skoda,Fabia,Gasoline,Used,7900,86.0,2012,8.974744612722734
147500.0,Skoda,Superb,Diesel,Used,7900,140.0,2012,8.974744612722734
140000.0,Toyota,Avensis,Diesel,Used,7950,124.0,2012,8.981052985901483
89400.0,Volkswagen,Golf Plus,Gasoline,Used,7980,122.0,2012,8.984818995876008
100000.0,Skoda,Octavia,Gasoline,Used,7980,122.0,2012,8.984818995876008
14300.0,Opel,Corsa,Gasoline,Used,7990,101.0,2012,8.986071187374463
102000.0,Opel,Astra,Gasoline,Used,7990,179.0,2012,8.986071187374463
93850.0,Renault,Grand Scenic,Diesel,Used,7990,110.0,2012,8.986071187374463
98600.0,SEAT,Altea,Gasoline,Used,7990,160.0,2012,8.986071187374463
123000.0,Ford,Mondeo,Gasoline,Used,7990,160.0,2012,8.986071187374463
70600.0,Toyota,Yaris,Gasoline,Used,7990,99.0,2012,8.986071187374463
35300.0,Kia,Ceed / cee'd,Gasoline,Used,7990,99.0,2012,8.986071187374463
128000.0,Volkswagen,Passat,Gasoline,Used,7990,122.0,2012,8.986071187374463
91000.0,Volkswagen,Jetta,Gasoline,Used,7990,105.0,2012,8.986071187374463
100000.0,Hyundai,i40,Gasoline,Used,7999,135.0,2012,8.987196820661973
105531.0,Toyota,Auris,Gasoline,Used,7999,99.0,2012,8.987196820661973
110405.0,Volkswagen,Passat Variant,Gasoline,Used,7999,122.0,2012,8.987196820661973
261000.0,BMW,320,Diesel,Used,8000,184.0,2012,8.987321812850125
82822.0,Toyota,Yaris,Electric/Gasoline,Used,8500,75.0,2013,9.04793908261736
35000.0,Skoda,Rapid/Spaceback,Gasoline,Used,8500,105.0,2013,9.04793908261736
148000.0,Citroen,Grand C4 Picasso,Diesel,Used,8500,150.0,2013,9.04793908261736
44700.0,Opel,Adam,Gasoline,Used,8500,69.0,2013,9.04793908261736
77820.0,Mazda,3,Gasoline,Used,8550,105.0,2013,9.053803514155955
31000.0,Ford,Focus,Gasoline,Used,8679,125.0,2013,9.068776807654396
46000.0,Volkswagen,Polo,Gasoline,Used,8699,69.0,2013,9.071078304642676
50000.0,Ford,B-Max,Gasoline,Used,8699,101.0,2013,9.071078304642676
75800.0,Peugeot,2008,Gasoline,Used,8700,82.0,2013,9.071193240566025
122450.0,Suzuki,SX4,Diesel,Used,8700,135.0,2013,9.071193240566025
54689.0,Opel,Astra,Gasoline,Used,8740,140.0,2013,9.075779878580487
98000.0,Honda,Civic,Gasoline,Used,8790,99.0,2013,9.081483749851179
55135.0,Honda,Jazz,Gasoline,Used,8800,99.0,2013,9.082620630373812
53998.0,Hyundai,i20,Gasoline,Used,8880,86.0,2013,9.091669442258505
76796.0,Peugeot,2008,Gasoline,Used,8885,120.0,2013,9.092232283495854
84000.0,Skoda,Yeti,Diesel,Used,8888,110.0,2013,9.092569836241674
48795.0,Skoda,Roomster,Gasoline,Used,8899,105.0,2013,9.093806555720231
85320.0,Opel,Astra,Gasoline,Used,8900,140.0,2013,9.093918908958932
118070.0,Toyota,Yaris,Electric/Gasoline,Used,8900,75.0,2013,9.093918908958932
59100.0,Kia,Venga,Gasoline,Used,8900,90.0,2013,9.093918908958932
85183.0,Opel,Astra,Gasoline,Used,8898,140.0,2014,9.093694189856862
53795.0,Volkswagen,up!,Gasoline,Used,8900,60.0,2014,9.093918908958932
74450.0,Citroen,DS3,Gasoline,Used,8900,156.0,2014,9.093918908958932
167000.0,Volkswagen,Golf,Diesel,Used,8950,110.0,2014,9.099520536870939
182150.0,Volkswagen,Golf,Gasoline,Used,8980,140.0,2014,9.10286651367095
68067.0,Peugeot,308,Gasoline,Used,8985,125.0,2014,9.103423089630105
49252.0,Ford,Focus,Gasoline,Used,8990,125.0,2014,9.103979355984773
124800.0,Opel,Meriva,Gasoline,Used,8990,140.0,2014,9.103979355984773
91784.0,Ford,B-Max,Gasoline,Used,8990,101.0,2014,9.103979355984773
82500.0,Renault,Captur,Diesel,Used,8990,90.0,2014,9.103979355984773
98000.0,Hyundai,i40,Gasoline,Used,8990,135.0,2014,9.103979355984773
34100.0,Kia,Picanto,Gasoline,Used,8990,86.0,2014,9.103979355984773
120500.0,Honda,Civic,-/- (Fuel),Used,8990,141.0,2014,9.103979355984773
27241.0,Renault,Megane,Diesel,Used,8990,110.0,2014,9.103979355984773
90173.0,Ford,Focus,Gasoline,Used,8990,101.0,2014,9.103979355984773
54210.0,Renault,Clio,Gasoline,Used,8990,120.0,2014,9.103979355984773
123559.0,Peugeot,2008,Diesel,Used,8995,92.0,2014,9.104535313079205
81430.0,Citroen,C4,Gasoline,Used,8999,82.0,2014,9.104979856318357
73000.0,SEAT,Leon,Gasoline,Used,9000,110.0,2014,9.105090961257085
56700.0,Chevrolet,Trax,Gasoline,Used,9000,140.0,2014,9.105090961257085
68220.0,Skoda,Citigo,Gasoline,Used,8900,75.0,2015,9.093918908958932
62665.0,Opel,Corsa,Gasoline,Used,8950,90.0,2015,9.099520536870939
172000.0,Volkswagen,Passat Variant,Diesel,Used,8990,120.0,2015,9.103979355984773
53000.0,Skoda,Rapid/Spaceback,Gasoline,Used,8990,86.0,2015,9.103979355984773
175488.0,Ford,Mondeo,Diesel,Used,8990,120.0,2015,9.103979355984773
102690.0,Dacia,Duster,Gasoline,Used,8990,125.0,2015,9.103979355984773
49249.0,Renault,Megane,Gasoline,Used,8990,132.0,2015,9.103979355984773
30100.0,Kia,Rio,Gasoline,Used,8990,86.0,2015,9.103979355984773
69120.0,Kia,Rio,Diesel,Used,8990,90.0,2015,9.103979355984773
53000.0,Skoda,Fabia,-/- (Fuel),Used,8990,110.0,2015,9.103979355984773
285000.0,Skoda,Octavia,Diesel,Used,9000,184.0,2015,9.105090961257085
98540.0,Fiat,Scudo,Diesel,Used,9200,128.0,2015,9.127067452782361
87200.0,Renault,Scenic,Gasoline,Used,9250,132.0,2015,9.132486932771318
20000.0,smart,forFour,Gasoline,Demonstration,9299,71.0,2015,9.137769679141348
57596.0,Nissan,Pulsar,Gasoline,Used,9440,116.0,2015,9.152817185732516
51833.0,Ford,Focus,Diesel,Used,9440,95.0,2015,9.152817185732516
43693.0,Peugeot,208,Gasoline,Used,9450,110.0,2015,9.153875834995056
109750.0,Dacia,Duster,Gasoline,Used,9450,105.0,2015,9.153875834995056
88900.0,Volkswagen,Caddy,Gasoline,Used,9450,86.0,2015,9.153875834995056
33000.0,Renault,ZOE,Electric,Used,8495,58.0,2016,9.04735074348172
